barcode,product_name,brands,categories,ingredients_text
8908024694019,20g Protein Blueberry Greek Yogurt,Athena,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",
8908024694026,Mango Greek Yogurt,Athena,,
8908024694033,High Protein Plain Yogurt,Athena,,
8908024707023,Pumpkin Seed Bite,Zealo,,
8908024772069,kokam syrup,,,
8908024772083,kokam aagal,,,
8908024773028,JALPOOREE,JALPOOREE,snacks,
8908024801011,Vanilla Protein Shake,Nuvie,,
8908024899070,Classic Indie Soda Twisted Shikanji,Green Horn,,
8908024899094,Classic Indie Soda - Jeera Masala,Green Horn,,
8908024900035,nan,,ghee,
8908024977051,SuperYou,SuperYou,,
8908024977082,nan,,Bar protein,
8908024977129,nan,,Protein bars,
8908024977211,Multigrain Chips,Superyou,en:crisps,
8908024977228,Multigrain Chips,Superyou,,
8908024977235,Sour Cream & Onion Multigrain Chips,SUPERYOU,,
8908024977242,Multigrain Chips,Super you,,
8908024977273,Chocolate Fermented Yeast Protein,SuperYou,,
8908024977280,Fermented Yeast Protein,Superyou,,
8908024977310,Fermented Yeast Protein,SuperYou,,
8908024977327,Superyou Pro Cold Coffee Protein Powder,Superyou,,
8908024977341,FERMENTED YEAST PROTEIN,Superyou,,
8908024977396,Cookies And Cream Protein Wafer,Super You,,
8908024977402,Choco Hazelnut Protein Wafer Mini,Super You,,
8908024977457,Choco Hazelnut Protein Wafer Mini,Superyou,,
8908024977587,Superyou Pro Fermented Yeast Protein Cold Coffee,Superyou,,
8908024977631,Superyou Pro Fermented Yeast Protein,Superyou,,
8908024977655,Creatine Monohydrate,Superyou Pro,,
8908025026000,Aqa Mine Drinking Water,Aqa Mine,Water,
8908025049016,vihan chakki aata 10kg,,,
8908025049139,VIHAN BESAN 500GM,,,
8908025049207,VIHAN MAIDA 1 KG,,,
8908025094047,Gond-Giri Atta Laddu,mumchies,,
8908025188012,Hazelnut Choco Cheesecake,Get-A-Way,,
8908025188029,Death By Chocolate Jar,Get A Way,,
8908025188081,Blueberry Cheesecake Ice Cream,Get A way,,
8908025188173,Hot Chocolate Fudge,Get-A-Way,,
8908025203005,Roasted Foxnut BBQ,EatThis,,
8908025349048,nan,,,
8908025350006,Imli (Tamarind) Chutney,Ruchira,Chutneys,
8908025440592,Black Pepper Potato Chips,Origins By The Filter Coffee,,
8908025531023,Dhaniya Mirchi Aur Woh,Kilrr,,
8908025531085,Paapi Pudina,Killr,Spice Mix,
8908025557023,nan,,Egg,
8908025585217,Ashwagandha Powder,Mai Greens,,
8908025655019,Banana Berry Cloud Shake,Skyway,,
8908025941174,Jaggery Sweets,India Sweet House,,
8908026028010,Kiwi Juice,Geksons,,
8908026090000,nan,,,
8908026096040,Bold Brown Bread,5 Minutes,,
8908026104905,nan,,,
8908026158007,Peri Peri Super Bhujia,Total Snacc,,
8908026243116,face serum,proskire,,
8908026382006,Tofu,Mothers Nature,,
8908026432008,nan,,,
8908026538083,Protein Powder Unflavoured,Wellbeing Nutrition,,
8908026538144,B-Complex,Wellbeing Nutrition,,
8908026581003,Egg Whites,OVO lites,,
8908026778021,Mattanchere Spice Plum Cake,Pandhal,Cake,
8908026791501,Potato Chips,Troovy,,
8908026832020,CORN CHIVDA (160g),ishan,snacks,
8908026832037,CORN CHIVDA SWEET (160g),ISHAN,snacks,
8908026832044,ishan POHA CHIVDA,ishan,snacks,
8908026832075,ishan WHEAT CHIVDA,ishan,snacks,
8908026832082,ishan FARSI PURI,ishan,snacks,
8908026832099,ishan WHEAT PURI,ishan,snacks,
8908026832143,ishan NYLON CHIVDA,ishan,snacks,
8908026832150,ishan SANCHAR SEV,ishan,snacks,
8908026832167,ishan METHI PARA,ishan,snacks,
8908026832174,ishan SHAKKAR PARA,ishan,snacks,
8908026832181,ishan SING BHUJIA,ishan,snacks,
8908026832204,ishan RICE CHIVDA,ishan,snacks,
8908026832211,ishan KACHORI,ishan,snacks,
8908026832228,ishan DRY FRUIT KACHORI (250g),ishan,,
8908026832242,ishan MASALA CHANA JOR GARAM,ishan,snacks,
8908026834000,Overnight oats Mango Madness,Goat Life,,
8908026834017,Overnight Oats Mocha Marvel,Goat Life,,
8908026875577,Isolate Creamy Chocolate,Ripped Up Nutrition,,
8908026875751,Whey Pro Rich Chocolate,Ripped Up Nutrition,,
8908027282237,ANIGRO,NSK,,
8908027388007,High Protein Flour,Mill’D,,
8908027388038,High Protein Roti,MillD,,
8908027539003,Røde vindruer,KAMDHENU,,
89080276,Sunrise Coffee,,,
8908027668031,Pina Colada,Dead Honest,,
8908027899015,High Protein Cereal - Double Chocolate,Proskii,,
8908035141038,Sarkara varatty,Quality bakers,,
8908035141052,nan,,,
8908040634464,国産長州どり 炭火焼き鳥,肉のハナマサ,,
89080443,Maggi Tomato Sauce,Maggi,,
89080474,Nescafe Iced Frappe,,,
89080481,Choco Latte,Nescafé,,
89080498,nan,,,
89080504,Caramel Latte,Nescafe,,
8908054879172,Honey Darna,,,
89080603,nan,,beverage,
89080658,maggi,Maggi,,
89080672,nan,,Masala,
8908074506997,Benatux Xarope 120ml,,,
89080801,nan,,,
8908445752954,Azadrice,,,
8908456012818,لوشن 500 ګرام,,,
8908540013042,Lupini Beans,Habash,,
89085578,Calamar patagónico,,,
89085967,Gamberi croccanti,Bofrost 8596,,
89086016849118,Channa Burfi,Gulab,,
8908656123451,8908656123451,,,
89086561234518,Moringa tea,Teranga,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions, Tisanes de plantes mélangées, Infusions minceur",
8908656123550,teranga,,,
8908656123659,nan,,,
8908656123901,nan,,,
8908685008583,Sfornatini,,,
8908735007443,Yogurt intero cocco,Sterzing vipiteno,,
8908811489552,Basmati Riz,Milan food,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Aromatic rices,Indica rices,Long grain rices,White rices,Basmati rices,White Basmati rices",
8908830046095,baby 1,conad,en:baby-milks,
8908905753965,Hawaban Harde Drakshol,Hawaban Harde,digestives,
8909001233412,Amla Indian Gooseberry,,,
8909039499484,Pur ARABICA,,,
8909060040754,Yogurt cheese cake and strawberry 3%,Yoplait,,
8909081000201,nan,,en:crisps,
8909081000218,Sunfest Dark Fantasy Vanilla Fills,Sunfest,,
8909081000232,Dark BISCUITS,Sunfest,en:biscuits,
8909081000256,Dark Fantasy Sandwich Crème,Sunfest,,
8909081000263,Sunfast darkfasy,,Biscuit (cookie) snack w chocolate filling,
8909081000270,Sanfeast Dark fantasy chocolate cream,itc,,
8909081000294,Dark Fantasy Sandwich Crème VANILLA FLAVOURED CREME,sunfest,,
8909081000300,Dark Fantasy Sandwich Crème Vanilla Flavoured Crème,Sunfeast,Biscuit (cookie) snack w chocolate filling,
8909081000317,Dark Fantasy Sandwich Crème,sunfest,,
8909081000324,8909081000324,,,
8909081000331,Dark Fantasy VANILLA FLAVOURED CRÈME,sunfest,,
8909081000843,Jaggery oats Cookies,Right Shift,,
8909081000867,Right Shift Jaggery Ragi Cookies,"Right Shift,ITC","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Biscuit cookie",
8909081000935,8909081000935,,,
8909081001130,Bounce,Sunfest,,
8909081001147,bounce,Good Life,Unsalted cashews,
8909081001154,bounce pinple crem,sunfest,,
8909081001161,Bounce chocho,sunfest,en:chocolate-biscuits,
8909081001178,Bounce elaichi creme,sunfeast,,
8909081001185,Bounce Orange Cream Biscuit,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",
8909081001192,Bounce  pineapple cream biscuit,sunfest,,
8909081001208,Bounce DAY & NIGHT,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",
8909081001451,nan,,Noodles,
8909081001475,yippee  score pasta masla,ITC,,
8909081001536,Sunfeast SUPER EGG & MILK,"Sunfeast,ITC",biscuits,
8909081001550,Sunfeast Farmlite Digestive High Fibre,ITC,,
8909081001734,Candyman toffichoo,,,
8909081001741,Candyman  rruitee fill,,,
8909081001758,ITC mint-o fresh,itc,,
8909081001765,Mint paan rose,,,
8909081001901,all rounder sweet and salty,sunfeast,,
8909081002076,nan,,,
8909081002199,Fantastik,Sunfeast,Candy chocolate bars,
8909081002267,nan,,,
8909081002342,nan,,Food,
8909081002380,Tiramisu Minis,Fabelle,,
8909081002779,Superior MP Atta,Aashirvaad,en:cereal-flours,
8909081002977,Salt & Pepper,Bingo Popped,,
8909081002991,Popped Chips,Bingo,,
8909081003059,nan,,,
8909081003134,Sun feast cakes sliced,,,
8909081003233,nan,,,
8909081003325,nan,,,
8909081003332,Candman tadka,,,
8909081003349,marie light evening,sunfeast,,
8909081003387,nan,,,
8909081003394,WOWZERS,,Biscuits,
8909081003752,nan,,,
8909081003776,nan,,,
8909081003844,Dark fantastic Sunfeast sandwich cream,,,
8909081003851,Dark Fantasy sandwich cream choco cream,,,
8909081003905,Rich Chocolate Cookies,Sunfeast,,
8909081004391,Supermilk Biscuits,Sunfeast,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",
8909081004827,nan,,,
8909081005046,Dark Fantasy Choco Fills,Sunfeast,Chocolate cookies,
8909081005077,Sunfeast Glucose Biscuits,"Sunfeast,ITC",Biscuits,
8909081005091,nan,,,
8909081005107,Sunfeast MOMS MAGIC Ghee Roasted Nuts,sunfest,,
8909081005138,SUNFEAST DREAM CRÈME,SUNFEAST,biscuits,
8909081005152,DREAM CREME,,,
8909081005169,MILKSHAKE CHOCOLATE,,,
8909081005244,Candyman sourzzz,,,
8909081005251,Yippee Noodles,Sunfeast,"Plant-based foods and beverages, Plant-based foods, Pastas, en:instant-noodles",
8909081005558,Aashirvaad Salt,,,
8909081005602,nan,,"Snacks,Bingo",
8909081005749,B natural Mixed Fruit,B Natural,,
8909081005756,B natural Guava Juice,B Natural,,
8909081006012,Yippee Noodles,,,
8909081006272,Popped Chips Salt 'n' Pepper,"Bingo, ITC",,
8909081006333,nan,,,
8909081007132,nan,,,
8909081007255,ChocoRolls,Sunfeast Dark Fantasy,,
8909081007262,Aashirvaad Atta,,,
8909081007460,sunfest magic,,,
8909081007637,Barbourn Bounce,Itc,,
8909081007729,nan,,,
8909081008030,Butter & Garlic Chips,Bingo,potato crisps,
8909081008078,Knocking korean,Bingo,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps",
8909081008184,Sunfeast mom's magic 544gm,,,
8909081008214,nan,,Food,
8909081008764,Crushin Himalayan Pink Salt,Bingo,,
8909081008818,nan,,Pouch food,
8909081009013,Korean style Nudeln,,,
8909081009266,Breakfast Smoothie,Sunfeast,smoothie,
8909081009396,Sunfist marie,,,
8909081009839,Malabar Paratha,Aashirvaad,,
8909081010033,Chilli Cheese Baked Puff,Bingo!,Snacks,
8909081010156,nan,,Snacks,
8909081010170,nan,,,
8909081010378,nan,,,
8909081010552,Swiss Roll,Dark Fantasy,,
8909081010651,Ashirwad 10 KG Atta,,,
8909081011160,Pomegranate drink,B NATURAL,Beverages,
8909081011177,Low Calorie Cranberry Juice,B Natural,,
8909081011214,Mom's Magic Ghee Roasted Cashew Cookies,"Mom's Magic,Sunfeast",cookies,
8909081011429,Aashirwad Shudh Chakki Atta 5 Kg Bag,,,
8909081011436,Aashirwad Shudh Chakki Atta 10 kg Bag,,,
8909081011863,nan,,,
8909081012150,nan,,,
8909081012211,Bonese elachi  cream  rs 5,,,
8909081012471,nan,,,
8909081012488,nan,,,
8909081013539,Mom's magic Rs 10,,,
8909081013744,Sunfeast Mango Smoothie with Chunks,,,
8909081014796,Aashivaad 5kg atta,,,
8909089904327,Marmellata fragole,Hero,"Cibi e bevande a base vegetale, Cibi a base vegetale, Colazioni, Spalmabili, Spalmabili a base di piante, Spalmabili dolci, Confetture e marmellate, Confetture, Confetture di frutti di bosco, Confetture di fragole",
8909099903570,Oro fibrattiva,Saiwa,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs",
8909099995858,Premium Saiwa,,,
8909104845970,Peanut satay Chunky sauce,F.Whitlock and sons,,
8909106000124,Real Mayonnaise,Hellmann's,en:mayonnaises,
8909106000230,Vim Bar Rs 30,,,
8909106001329,Tresemme Smooth shine 580 ml,,,
8909106001688,Lipton green tea Raspberry mint,Lipton,tea,
8909106001763,nan,,,
8909106002142,Tresemme Hairfall defence 580 ml,,,
8909106002166,Tresemme haire fall Defense,hul,,
8909106002180,Tresemme hair fall defense,hul,,
8909106002807,Nourishing Shampoo + Intense Repair Conditioner,Dove,,
8909106004450,nan,,,
8909106005518,daily shine,hul,,
8909106006485,Surf Excel Quick Wash,,,
8909106006553,Tresemme Lamellar gloss,hul,,
8909106007123,Vim Extra Bar Anti Smell,,,
8909106008922,8909106008922,,,
8909106009202,Ponds hydra miracle,,,
8909106010949,nan,,Tea powder,
8909106011113,Spicy Korean Kimchi Soup,Knorr,,
8909106013070,nan,,,
8909106013490,Horlicks Mother Plus,,,
8909106014558,red label natural care,,,
8909106014565,Red label natural care,Brooke Bond,Teas,
8909106014572,Red label natural care,Brooke bond,teas,
8909106015050,nan,,,
8909106015364,indulekhả DANDRUFF,,,
8909106018303,PROTEIN CALCIUM IRON,Horlicks,,
8909106018372,BOOST,fssai,,
8909106020450,vim ultarapro floor cleaner 1l,,,
8909106020474,vim ultrapro floor cleaner 1l,,,
8909106020481,vim ultrapro floor cleaner 1l,,,
8909106020498,vim ultrapro floor cleaner 500ml,,,
8909106021396,Taj Mahal 100 g,,en:teas,
8909106021723,lotion,,,
8909106022010,Comfort,,,
8909106022034,Comfort Morning Fresh,,,
8909106022041,Comfort Lily Fresh,,,
8909106022089,Comfort Morning Liquid 2L,,,
8909106022638,Knorr Schezwan Sauce,,,
8909106022812,Horlicks plus,,,
8909106023307,Lux,,,
8909106024199,Bru Coffee 3rs Sachet,Bru,Beverages,
8909106024502,horlicks classic malt 1kg,,,
8909106025646,horlicks classic malt 500g pet,,,
8909106025653,Horlicks classic malt 500g,,,
8909106026315,Lakme 9To 5Sun expert,hul,,
8909106027718,GL 203.5,,,
8909106027879,Ponds hydra miracle,,,
8909106028586,Coffee,Bru,,
8909106029002,Pukka Ashwagandha & Tulsi,Pukka,beverage preparations,
8909106029842,smoky tandoori,hul,,
8909106029859,Posted garlic,,,
8909106029866,cheezy jalapeno burst,hul,,
8909106030152,Hellmann's Smoky Tandoori Veg Mayonnaise,Hellmann's,,
8909106030169,Rosted garlic,,,
8909106032385,Magnum pistachio,Magnum,en:ice-creams,
8909106032941,Cornetto Strawberry Vanilla Ice Cream Cone,Kwality Walls,,
8909106033023,Brook Bond Taj Mahal,,,
8909106033948,magnum mini almond icecream,,,
8909106034921,Almond Magnum,Magnum,en:ice-creams,
8909106035256,knorr Broccoli,,,
8909106036048,Dove,,,
8909106036062,0 NET VOL #09125 B66,,,
8909106036741,nan,,,
8909106036796,nan,,,
8909106037120,Boost,Boost,"Beverage preparations,Powder",
8909106038783,Cornetto mini butterscotch,KwalityWalls,,
8909106039469,k pot,hul,,
8909106040151,Classic Malt,Horlicks,beverage preparations,
8909106040977,Bru Cold Coffee Classic,Bru,,
8909106041783,Brooke bond taaza,Brooke Bond,Tea,
8909106042216,Horlicks milkshake,Horlicks,milkshake,
8909106042872,Red lebel,hul,,
8909106042988,nan,,,
8909106043121,Horlicks - classic malt,Horlicks,,
8909106043138,Boost Drink,Boost Drink,Boost,
8909106045064,Orange Candy,Kwality,,
8909106045071,Chocolate Feast,Kwality Wall's,,
8909106045439,Bru Instant coffee,Bru,instant coffee,
8909106048553,Cup-a-Soup Tomato Chatpata,Knorr,Soup mixes,
8909106048584,knorr Manchow veg,,,
8909106048591,Sweet Corn Veg,Knorr,,
8909106055469,Surf Excel Top Load Liquid,,,
8909106055681,Horlicks Milkshake,,,
8909106056251,Vaseline,dep moisture,,
8909106057647,ponds,pink lily,,
8909106059191,soap,hamam,,
8909106061439,Boost Milkshake,HUL,,
8909106061446,Boost Milkshake Badam flavour,HuL,,
8909106065468,Protein Boost,Unilever,,
8909106068940,nan,,,
8909106069053,Imli Chutney,Kissan,,
8909106069084,Kissan Chatpati Hari Chutney,,,
8909106069091,Kissan Chatpati Hari Chutney,Kissan,,
8909106070615,Horlicks super foods,,,
8909106076655,Lakme sun expert,,,
8909106084704,Horlicks Protein,Horlicks,,
89091111,Protein sppead,,,
8909135400421,Сиркові батончики злагода з ароматом карамелі,,,
8909165897253,Fish cleanser,,,
8909170000617,شاي اسود خشن ( الغزال الذهبي ),,,
8909177000023,ATTA,Daily good,,
8909177002133,nan,Zepto,,
8909177014297,Fig,,,
8909177014648,Kasoori methi,Daily Good,Herbs and spices,
8909177014921,Walnut,,,
8909177014990,Daily Good,Daily Good,,
8909177015393,Cashew,,,
8909177015478,Red labiya,Daily Good,pulses,
8909177015485,White lobiya,Daily Good,,
8909177015546,Unpolished Moong Dal,Daily Good,,
8909177016109,Daily Good Red Masoor Whole,Daily Good,Masoor dal,
8909177016680,Brown bread,Daily good,,
8909177024661,nan,,,
8909192808277,Sokoliki,Sokołów,,
8909228229632,Excellence 85°/° cacao,Lindt,,
8909249000074,Rebalanz ORS Apple Flavour,Dr.Reddy's,,
8909316000778,Pink Salt Makhana,Yumigoes,,
8909340000003,Protein Pro Vanilla Bean,Cosmix,,
8909340000058,Plant Protein Powder,Cosmic,,
8909340000072,Plant Protein Pro,Cosmix,Protein powders,
8909340000096,Protein Powder,Cosmox,,
8909340000164,Indonesian Cacao,Cosmix,,
8909340000232,Cosmix Plant Protein,Cosmix,,
8909340000263,No nonsense plant protein unflavored,Cosmix,,
8909340000287,No Nonsense Plan Protien Indonesian Cacao,Cosmic,,
8909340000300,nan,,,
8909340000317,No Nonsense Plant Protein,Cosmix,,
8909340000362,no-nonsense plant protein,COSMIX,,
8909340000393,Plant Protein Indonesian Cacao,Cosmix,,
8909340001321,Protein Bar - Chocolate Peanut,Cosmix,,
8909340001338,Mocha Almond Bar,Cosmix,,
8909340001352,Cosmix No Nonsense Plant Protein Pro Mahabaleshwar Strawberry,Cosmix,,
8909340001369,No-nonsense Plant Protein Pro,Cosmix,,
8909340001567,Fermented Yeast Protein,Cosmix,,
8909340001604,Fermented Yeast Protein Chikmagalur Mocha,Cosmix,,
8909350001038,Tofu masala,Vinvik,Tofu,
8909408020806,"alcium Phosphate, Aqua,",,,
8909431251239,Cream blast biscuit,Rajson exports,Mango flavored cream biscuits,
8909498451054,nan,,,
8909499000527,Pur jus de citron,,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de citron",
8909500188640,Kinder Maxi 20 barres,Kinder,Chocolate confectionery with dairy filling,
8909500310447,Nutella biscuit,Nutella,,
8909509283339,Kinder CereAlé - Kinder,Kinder,,
8909509926731,Kinder Sorpresa,Kinder,,
8909509935184,nan,Kinder,,
8909550502847,Nesquik,Nestlé,,
89095546,nan,,,
8909578389734,Pulm cake,,,
8909579008269,nan,,,
8909599440001,Chocolate,Mon Chéri,,
8909688735063,Mocha,IMPULSE COFFEES,,
8909691000004,Pain de mie seigle graines,La boulangère,,
8909740330373,Super Spoon,Kri Kri,,
8909790001452,Chanachour,,,
8909876543210,Swastik 20 MRP,Swastik,Teas,
8909876543319,Chocolate Spread,,,
8909987299600,Rose milk mix,Amritha Rushikaa,,
8909987581224,nan,,,
8910050393002,IRAANI BROWN FENUGREEK SEEDS,MOREX,Fenugreek seeds,
8912596140754,Orange Nagpur,Unknown Brand,fruits,
8912663032446,Treat Cocoa creamr rs 30,,,
8914389407300,Raw Banana Powder,Trivya Foods,,
8914474802157,Apple drinks,Bilz,,
8917581305009,KLM BADSHA ASSAM TEA,KADAK,Tea,
8919654675019,nan,,nl:banana-chips,
8920068534038,WOFELLE TASTE OF COCONUT,WOFELLE,"Snacks,Sweet snacks,Cocoa and its products,Chocolates",
8920102038003,AROGYA NUTRA - CREARUSH GUMMIES,BLUEBERRY FLAVOUR,GIMMIES,
8920102038010,AROGYA NUTRA - BIOGLOW GUMMIES,RASPBERRY FLAVOUR,GUMMIES,
8920102038027,AROGYA NUTRA- DAILYVITA GUMMIES,POMEGRANATE FLAVOUR,GUMMIES,
8920102038034,AROGYA NUTRA - DREAMEASE GUMMIES,STRAWBERRY FLAVOUR,GUMMIES,
8920102038041,AROGYA NUTRA - MORNINGBOOST GUMMIES,COFFEE FLAVOUR,GUMMIES,
8920102038058,AROGYA NUTRA - SHILAJIT GUMMIES,IMLI FLAVOUR,GUMMIES,
8920102038065,AROGYA NUTRA,BONEUP FIZZ,,
8920102038072,AROGYA NUTRA,BREATHE PURE FIZZ,,
8920102038089,AROGYA NUTRA,GLUGLOW FIZZ,,
8920102038096,AROGYA NUTRA,HYDRA CHARGE FIZZ,,
8920102038102,AROGYA NUTRA,JOINTEASE FIZZ,,
8920102038119,AROGYA NUTRA,TANGAY-C FIZZ,,
8920146579258,Bamboo charcoal peel off mask,,,
8924405911216,Kaju pask,Tulasi,,
8924445510035,nan,,,
8924455620670,Star garam masala,Vantillu spices,,
8924455668016,RAGI FLOUR,,,
89248720,nan,,,
8925262423232,Dryfruit NUTRITIOUs,,,
89272412225441,Awesome product,Awesome brand,,
8927681602694,nan,,,
8929182736267,"INTER-ESTRIFIED, VEG. FAT, 400 GM,",BRAND-SHREE GAYATRI,,
8929182736281,"INTER-ESTRIFIED, VEG. FAT, 13.650 KG",BRAND-SHREE GAYATRI,,
8929182736304,"INTER-ESTRIFIED, VEG. FAT, 800 GM",BRAND-SHREE GAYATRI,,
8929182736311,"INTER-ESTRIFIED, VEG.FAT, 80 GM",BRAND-SHREE GAYATRI,,
8929752286369,SUPERKAKI,WHEAT FLOUR,Wheat Flour,
8931563819551,nan,SWAGINI,"Flavoured Asian noodles,Noodles",
8934043905379,Tata Gofit plant protein,Tata Gofit,"Dietary supplements,Bodybuilding supplements,Protein powders",
8934328842795,Classic Butter Croissant,The Bkry,,
8935001726449,fruit-tella,Fruit-tella,en:candies,
8935048614013,Love coco coconut water,Love coco,,
